Date,Price_Per_Barrel (USD) ,Price_Per_Liter (USD),Fuel_Type,Import_Volume (Barrels),Transportation_Cost (USD),Taxes (%),Storage_Cost (USD),Exchange_Rate_Fluctuations (%),Seasonal_Demand_Variations (Scale)
2023-12-18 00:00:00,72.16,0.453836478,Oil,7486,16.98,5.95,19.28,-0.46,3.39
2023-12-15 00:00:00,71.05,0.446855346,Gas,10454,12.35,11.11,10.56,-1.85,8.25
2023-12-14 00:00:00,71.21,0.447861635,Gas,13817,16.45,10.15,14.67,-2.16,9.8
2023-12-13 00:00:00,69.09,0.434528302,Gas,19309,19.2,9.52,16.88,2.98,7.79
2023-12-12 00:00:00,68.27,0.429371069,Gas,14022,37.42,7.09,19.21,-2.56,7.57
2023-12-11 00:00:00,70.95,0.446226415,Petroleum,18841,20.51,6.23,14.09,1.2,8.91
2023-12-08 00:00:00,70.87,0.44572327,Petroleum,17762,44.69,8.22,12.27,-0.75,3.38
2023-12-07 00:00:00,69,0.433962264,Gas,19633,45.27,9.19,7.5,-2.68,8.7
2023-12-06 00:00:00,68.98,0.433836478,Oil,14113,43.43,13.38,13.35,0.37,9.57
2023-12-05 00:00:00,71.95,0.452515723,Oil,9586,26.63,8.01,19.79,1.8,4.32
2023-12-04 00:00:00,72.73,0.457421384,Petroleum,5527,46.15,5.08,6.44,2.36,4.6
2023-12-01 00:00:00,73.7,0.463522013,Petroleum,10239,37.32,9.68,18.7,-2.1,6.91
2023-11-30 00:00:00,75.66,0.475849057,Oil,14131,11.65,11.42,16.3,0.96,8.19
2023-11-29 00:00:00,77.56,0.487798742,Petroleum,6297,13.06,12.37,19.65,1.8,6.67
2023-11-28 00:00:00,76.09,0.478553459,Petroleum,12594,33.14,7.04,5.54,-1.91,2.9
2023-11-27 00:00:00,74.46,0.468301887,Oil,13962,37.65,14.23,5.61,2.67,2.47
2023-11-24 00:00:00,74.83,0.470628931,Petroleum,8731,10.47,9.02,17.1,-0.43,6.55
2023-11-23 00:00:00,0,0,Petroleum,5490,24.59,5.48,17.43,0.47,6.98
2023-11-22 00:00:00,76.8,0.483018868,Oil,11921,42.31,14.55,5.19,2.69,6.59
2023-11-21 00:00:00,78.35,0.492767296,Gas,17791,36.88,6.78,7.43,1,9.06
2023-11-20 00:00:00,78.1,0.491194969,Petroleum,9302,24.09,12.9,5.59,1.83,7.32
2023-11-17 00:00:00,76.47,0.480943396,Petroleum,17538,11.67,10.64,16.56,2.96,8.5
2023-11-16 00:00:00,73.5,0.462264151,Gas,9076,10.78,8.2,12.47,-0.21,6.49
2023-11-15 00:00:00,77.15,0.485220126,Gas,12730,27.64,6.49,9.88,2.43,4.83
2023-11-14 00:00:00,78.9,0.496226415,Petroleum,7916,40.72,5.78,5.83,-2.43,6.26
2023-11-13 00:00:00,78.86,0.495974843,Gas,5781,27.05,13.36,6.06,0.11,3.06
2023-11-10 00:00:00,0,0,Oil,7108,12.17,7.29,6.89,1.36,4.25
2023-11-09 00:00:00,76.34,0.480125786,Petroleum,18093,45.19,6.63,13.27,-0.31,8.17
2023-11-08 00:00:00,75.85,0.477044025,Gas,5756,47.02,9.51,7.84,-2.17,8.27
2023-11-07 00:00:00,77.96,0.490314465,Gas,7361,41.85,13.25,9.24,2.26,7.48
2023-11-06 00:00:00,81.54,0.512830189,Gas,5704,14.47,13.9,8.74,0.5,2.63
2023-11-03 00:00:00,81.19,0.510628931,Gas,11026,29.97,10.04,18.89,-0.56,6.06
2023-11-02 00:00:00,83.04,0.522264151,Petroleum,7429,15.19,10.67,9.74,0.09,3.41
2023-11-01 00:00:00,81.05,0.509748428,Oil,15481,38.6,13.13,7.9,-2.62,1.14
2023-10-31 00:00:00,81.64,0.513459119,Oil,10395,18.1,5.43,7.55,-0.55,6.98
2023-10-30 00:00:00,83.03,0.522201258,Petroleum,10684,24.04,5.08,18.7,-2.02,2.1
2023-10-27 00:00:00,86.04,0.541132075,Oil,14119,46.29,6.86,15.81,0.75,2.81
2023-10-26 00:00:00,83.8,0.527044025,Petroleum,11673,47.16,14.52,11.49,2.27,5.79
2023-10-25 00:00:00,86.07,0.541320755,Gas,9779,37.8,7.32,16.42,-2.02,6.51
2023-10-24 00:00:00,84.58,0.531949686,Gas,17774,32.65,9.79,14.33,-1.43,2.37
2023-10-23 00:00:00,85.49,0.537672956,Petroleum,6596,32.85,7.22,6.9,0.03,4.11
2023-10-20 00:00:00,89.12,0.560503145,Petroleum,7967,25.51,9.08,9.16,2.87,1.87
2023-10-19 00:00:00,89.35,0.561949686,Petroleum,12523,42.25,8.2,16,2.43,5.16
2023-10-18 00:00:00,88.35,0.555660377,Gas,14247,14.7,5.68,11.73,2.86,7.17
2023-10-17 00:00:00,86.66,0.545031447,Petroleum,19805,12.96,5.27,15.98,-0.38,4.53
2023-10-16 00:00:00,86.65,0.544968553,Oil,11450,49.55,9.26,19.69,-1.94,6.64
2023-10-13 00:00:00,87.67,0.551383648,Oil,14038,26.3,9.99,7.87,2.4,3.77
2023-10-12 00:00:00,82.87,0.521194969,Petroleum,6851,26.45,5.3,11.43,-1.53,6.98
2023-10-11 00:00:00,83.7,0.526415094,Petroleum,14329,46.01,9.1,19.23,0.16,1.3
2023-10-10 00:00:00,85.89,0.540188679,Gas,7560,37.24,7.58,14.71,1.31,2.48
2023-10-09 00:00:00,0,0,Petroleum,10704,34.07,13.15,12.89,0.44,4.4
2023-10-06 00:00:00,82.83,0.520943396,Petroleum,19019,37.07,14.38,10.57,1.71,9.81
2023-10-05 00:00:00,82.3,0.517610063,Petroleum,8650,14.99,5.73,19.1,-1.39,2.2
2023-10-04 00:00:00,84.32,0.530314465,Gas,6085,11.84,12.88,16.19,2.34,2.66
2023-10-03 00:00:00,89.26,0.561383648,Gas,16910,21.42,13.01,13.73,-2.26,1.8
2023-10-02 00:00:00,88.81,0.558553459,Gas,8735,45.41,9.14,13.6,-2,9.08
2023-09-29 00:00:00,90.77,0.570880503,Oil,6842,17.95,12.82,19.15,-1.06,8.99
2023-09-28 00:00:00,91.65,0.576415094,Petroleum,11576,44.08,13.46,15.05,1.47,6.96
2023-09-27 00:00:00,93.67,0.589119497,Oil,18288,35.34,9.8,9.05,-0.05,7.02
2023-09-26 00:00:00,91.43,0.575031447,Oil,18287,48.43,11.27,18.47,2.85,1.92
2023-09-25 00:00:00,89.68,0.564025157,Oil,10914,39.52,11.33,10.43,0.28,8.61
2023-09-22 00:00:00,90,0.566037736,Oil,15740,22.1,7.52,12.01,-0.45,1.05
2023-09-21 00:00:00,89.56,0.56327044,Gas,5733,18.92,12.11,5.77,0.08,2.96
2023-09-20 00:00:00,89.2,0.561006289,Gas,9465,14.93,5.61,16.45,-1.68,4.73
2023-09-19 00:00:00,91.16,0.573333333,Petroleum,12178,45.3,11.8,8.36,-2.49,5.53
2023-09-18 00:00:00,91.47,0.575283019,Gas,5465,25.35,8.73,10.79,2.25,2.61
2023-09-15 00:00:00,90.83,0.571257862,Petroleum,5269,21.99,8.4,16.5,-2.36,3.96
2023-09-14 00:00:00,90.13,0.566855346,Petroleum,10283,43.31,8.14,9.57,-0.77,8.3
2023-09-13 00:00:00,88.59,0.557169811,Oil,18191,17.54,13.93,11.69,-2.06,3.1
2023-09-12 00:00:00,88.87,0.558930818,Petroleum,7807,34.89,7.65,15.96,-0.64,6.86
2023-09-11 00:00:00,87.3,0.549056604,Oil,11713,30.42,11.02,5.66,2.99,7.21
2023-09-08 00:00:00,87.51,0.550377358,Gas,8914,23.75,10.5,18.93,-0.78,2.56
2023-09-07 00:00:00,86.87,0.546352201,Gas,5096,11.36,9.59,8.15,-1.76,7.8
2023-09-06 00:00:00,87.55,0.550628931,Petroleum,8451,29.9,8.77,5.69,1.94,5.36
2023-09-05 00:00:00,86.74,0.545534591,Oil,18233,48.32,13.14,7.34,-2.18,1.82
2023-09-04 00:00:00,0,0,Petroleum,7414,33.52,10.41,10.22,-1.44,9
2023-09-01 00:00:00,85.52,0.537861635,Petroleum,13367,13.21,10.16,17.6,1.78,8.33
2023-08-31 00:00:00,83.55,0.525471698,Gas,18371,25.68,8.23,18.76,-1.47,5.47
2023-08-30 00:00:00,81.64,0.513459119,Petroleum,8986,31.3,14.54,19.19,0.25,7.81
2023-08-29 00:00:00,81.14,0.510314465,Petroleum,12155,44.38,14.99,13.26,-2.27,4.11
2023-08-28 00:00:00,80.65,0.507232704,Petroleum,9974,39.55,14.2,6.03,-0.44,5.53
2023-08-25 00:00:00,80.47,0.506100629,Oil,13941,35.66,13.11,7.47,-2.35,1.94
2023-08-24 00:00:00,79.52,0.500125786,Petroleum,6096,29.86,5.19,5.7,-0.14,2.48
2023-08-23 00:00:00,78.91,0.496289308,Gas,15153,17.04,5.66,8.13,-2.15,5.49
2023-08-22 00:00:00,80.25,0.504716981,Petroleum,15103,43.11,5.14,11.26,0.4,1.64
2023-08-21 00:00:00,80.71,0.507610063,Oil,10516,16.26,14.09,7.26,-2.33,1.61
2023-08-18 00:00:00,81.25,0.511006289,Gas,5817,19.47,14.09,10.23,2.86,7.94
2023-08-17 00:00:00,80.43,0.505849057,Gas,12260,41.7,10.89,14,-1.22,7.91
2023-08-16 00:00:00,79.4,0.499371069,Oil,10816,10.55,13.15,17.14,-2.51,9.06
2023-08-15 00:00:00,81.06,0.509811321,Petroleum,12165,45.09,13.6,13.9,1.86,8.37
2023-08-14 00:00:00,82.5,0.518867925,Petroleum,8119,31.16,12.78,17.55,2.92,4.64
2023-08-11 00:00:00,83.17,0.523081761,Gas,7270,20.54,14.71,14.04,-2.16,4.07
2023-08-10 00:00:00,82.81,0.52081761,Gas,11848,12.38,9.09,5.31,-2.52,3.33
2023-08-09 00:00:00,84.35,0.530503145,Gas,15875,13.24,9.69,15.35,-1.94,6
2023-08-08 00:00:00,82.94,0.52163522,Petroleum,11720,39.37,11.94,17.79,-1.92,3.45
2023-08-07 00:00:00,81.94,0.515345912,Petroleum,9259,28.23,13.76,10.34,-1.88,8.41
2023-08-04 00:00:00,82.76,0.520503145,Petroleum,17438,32.89,9.46,13.3,2.09,9.34
2023-08-03 00:00:00,81.56,0.512955975,Oil,17051,40.88,9.65,9.13,1.88,8.36
2023-08-02 00:00:00,79.5,0.5,Gas,17304,18.54,6.97,18.16,2.89,4.66
2023-08-01 00:00:00,81.37,0.511761006,Oil,7299,42.67,7.35,9.07,-1.52,5.22
2023-07-31 00:00:00,81.8,0.514465409,Petroleum,9695,36.62,10.32,10.94,0.18,4.18
2023-07-28 00:00:00,80.55,0.506603774,Gas,16873,32.53,8.05,7.83,-2.29,3.87
2023-07-27 00:00:00,80.17,0.504213836,Petroleum,10544,31.39,10.2,19.24,-1.35,8.65
2023-07-26 00:00:00,79.11,0.49754717,Petroleum,16603,13.3,12.33,6.49,1.19,8.24
2023-07-25 00:00:00,79.76,0.50163522,Oil,19828,11.62,9.88,7.2,-1.95,6.41
2023-07-24 00:00:00,78.81,0.495660377,Petroleum,5858,11.02,9.6,8.09,2.72,5.74
2023-07-21 00:00:00,77.06,0.484654088,Petroleum,11303,31.8,8.01,12.86,1.68,9.33
2023-07-20 00:00:00,75.65,0.475786164,Oil,7926,24.77,8.4,9.44,-2.88,5.02
2023-07-19 00:00:00,75.4,0.474213836,Gas,11621,15.83,5.69,13.89,2.37,8.91
2023-07-18 00:00:00,75.76,0.476477987,Gas,18664,49.56,14.12,7.76,0.34,4.5
2023-07-17 00:00:00,74.17,0.466477987,Petroleum,13130,22.02,14.94,10.39,0.22,7.18
2023-07-14 00:00:00,75.44,0.474465409,Gas,13478,19.03,6.73,11.08,-1.6,7.01
2023-07-13 00:00:00,76.86,0.483396226,Oil,10444,36.42,8.71,17.32,1.5,6.53
2023-07-12 00:00:00,75.77,0.476540881,Petroleum,15358,12.8,11.83,5.17,-1.2,9.83
2023-07-11 00:00:00,74.87,0.470880503,Petroleum,13762,17.77,9.04,12.27,1.85,4.45
2023-07-10 00:00:00,73.05,0.459433962,Petroleum,5180,48.9,5.71,7.53,1.45,9.4
2023-07-07 00:00:00,73.91,0.464842767,Oil,5943,14.21,11.78,6.89,-2.9,3.07
2023-07-06 00:00:00,71.76,0.451320755,Gas,15093,43.45,5.69,19.71,-1.97,9.26
2023-07-05 00:00:00,71.78,0.451446541,Petroleum,7600,25.93,7.69,15.64,-1.96,1.21
2023-07-04 00:00:00,0,0,Petroleum,5150,21.01,12.46,18.36,0.41,3
2023-07-03 00:00:00,69.71,0.438427673,Petroleum,6355,11.9,12.51,12.17,-0.58,2.38
2023-06-30 00:00:00,70.66,0.444402516,Petroleum,15208,15.83,10.42,8.54,1.8,2.3
2023-06-29 00:00:00,69.85,0.439308176,Oil,5073,19.07,5.19,17.36,2.67,2.57
2023-06-28 00:00:00,69.54,0.437358491,Oil,5592,47.51,10.2,18.85,2.12,3.51
2023-06-27 00:00:00,67.68,0.425660377,Oil,8144,30.89,8,17.03,-0.92,6.38
2023-06-26 00:00:00,69.09,0.434528302,Petroleum,5412,19.18,10.39,8.66,1.02,4.05
2023-06-23 00:00:00,68.91,0.433396226,Oil,10801,14.19,14.41,17.68,-2.25,7.71
2023-06-22 00:00:00,69.22,0.435345912,Gas,9909,26.06,13.98,6.13,0.1,5.14
2023-06-21 00:00:00,72.55,0.456289308,Gas,7373,31.76,8.03,19.73,-0.14,3.5
2023-06-20 00:00:00,70.94,0.446163522,Petroleum,12117,32.61,10.03,10.32,2.26,2.34
2023-06-19 00:00:00,0,0,Petroleum,16413,19.33,8.43,9.22,0.22,1.65
2023-06-16 00:00:00,71.81,0.45163522,Petroleum,17133,44.17,10.15,19.03,-1.69,7.14
2023-06-15 00:00:00,70.61,0.44408805,Oil,18636,36.39,5.31,15.19,-2.29,5.5
2023-06-14 00:00:00,68.22,0.429056604,Oil,18608,48.19,8.25,14.93,-2.16,4.73
2023-06-13 00:00:00,69.39,0.436415094,Petroleum,5634,19.08,11.23,6.67,1.41,3.89
2023-06-12 00:00:00,67.08,0.421886792,Gas,6826,21.99,7.74,7.43,1.32,1.44
2023-06-09 00:00:00,70.16,0.441257862,Petroleum,7030,49.68,8.65,8.61,0.89,3.22
2023-06-08 00:00:00,71.28,0.448301887,Gas,6884,40.55,11.79,8.94,2.95,9.37
2023-06-07 00:00:00,72.52,0.456100629,Gas,8076,34.38,11.23,8.51,-0.4,7.41
2023-06-06 00:00:00,71.71,0.451006289,Gas,19267,27.51,6.98,18.76,-0.83,1.77
2023-06-05 00:00:00,72.14,0.453710692,Petroleum,5928,11.22,8.63,11.64,-2.19,5.25
2023-06-02 00:00:00,71.76,0.451320755,Gas,5943,19.44,6.36,14.52,-2.01,1.33
2023-06-01 00:00:00,70.09,0.44081761,Petroleum,18379,43.96,13.18,9.89,0.46,3.35
2023-05-31 00:00:00,68.11,0.42836478,Petroleum,6744,43.61,8.79,12.45,1.89,5.06
2023-05-30 00:00:00,69.45,0.436792453,Petroleum,12804,48.83,13.63,6.68,-2.12,6.61
2023-05-29 00:00:00,0,0,Petroleum,12876,21.58,6.54,16.47,2.32,7.36
2023-05-26 00:00:00,72.35,0.455031447,Petroleum,6731,10.16,11.01,13.82,-1,6.96
2023-05-25 00:00:00,71.68,0.45081761,Petroleum,16260,14.85,13.14,7.45,2.91,9.09
2023-05-24 00:00:00,74.37,0.467735849,Petroleum,9925,15.07,11.64,13.22,0.27,6.74
2023-05-23 00:00:00,72.87,0.458301887,Oil,8289,49.91,5.92,19.72,1.2,3.73
2023-05-22 00:00:00,71.81,0.45163522,Gas,18422,23.45,14.36,7.68,-2.89,7.34
2023-05-19 00:00:00,71.57,0.450125786,Oil,11112,28.06,13.12,15.04,0.48,1.01
2023-05-18 00:00:00,71.82,0.451698113,Gas,7336,41.29,14.72,7.29,-2.28,4.52
2023-05-17 00:00:00,72.78,0.457735849,Oil,17660,28.3,8.52,16.17,1.52,8.18
2023-05-16 00:00:00,70.85,0.445597484,Petroleum,18413,19.73,12.83,18.32,-0.1,7.43
2023-05-15 00:00:00,71.07,0.446981132,Oil,19345,23.44,7.76,14.94,1.64,4.77
2023-05-12 00:00:00,70.02,0.440377358,Gas,18568,36.56,13.91,18.42,-0.19,8.52
2023-05-11 00:00:00,70.81,0.445345912,Gas,12682,16.49,12.83,14.49,-2.48,9.88
2023-05-10 00:00:00,72.53,0.456163522,Gas,16419,26.73,6.24,14.78,-2.85,1.74
2023-05-09 00:00:00,73.68,0.463396226,Petroleum,10416,24.89,8.49,8.48,-2.24,2.48
2023-05-08 00:00:00,73.13,0.459937107,Gas,12936,49.26,9.39,15.39,-2.49,5.73
2023-05-05 00:00:00,71.32,0.448553459,Petroleum,17679,31.18,12.64,13.74,-1.97,9.88
2023-05-04 00:00:00,68.52,0.430943396,Gas,7117,44.78,13.61,19.17,-1.33,5.88
2023-05-03 00:00:00,68.62,0.431572327,Gas,13699,44.17,10.81,16.25,0.29,6.9
2023-05-02 00:00:00,71.71,0.451006289,Gas,10931,20.29,7.56,12.46,-2.9,8.96
2023-05-01 00:00:00,75.65,0.475786164,Gas,7843,42.1,6.28,11.75,0.9,6.25
2023-04-28 00:00:00,76.78,0.482893082,Gas,13408,36.88,7.47,13.21,-0.82,1.45
2023-04-27 00:00:00,74.77,0.470251572,Gas,7460,49.38,8.73,7.65,1.02,1.97
2023-04-26 00:00:00,74.33,0.467484277,Oil,14514,20.19,6.13,16,2.98,6.67
2023-04-25 00:00:00,77.05,0.484591195,Gas,7416,30.36,11.73,18.82,0.53,2.95
2023-04-24 00:00:00,78.64,0.494591195,Petroleum,19452,20.15,8.01,5.04,-0.72,8.43
2023-04-21 00:00:00,77.86,0.489685535,Oil,19252,35.94,10.32,18.28,1.57,3.25
2023-04-20 00:00:00,77.27,0.485974843,Oil,6598,35.61,11.6,15.78,2.95,7.44
2023-04-19 00:00:00,79.18,0.497987421,Oil,6652,10.6,5.22,12.05,2.94,4.26
2023-04-18 00:00:00,80.85,0.508490566,Gas,8981,47.77,11.97,19.42,-1.45,9.34
2023-04-17 00:00:00,80.93,0.508993711,Petroleum,11744,48.82,9.59,7.72,1.79,9.19
2023-04-14 00:00:00,82.58,0.519371069,Gas,18999,42.77,14.96,6.6,-1.53,9.18
2023-04-13 00:00:00,82.16,0.51672956,Oil,9570,38.55,11.75,19.15,1.24,4.82
2023-04-12 00:00:00,83.26,0.523647799,Oil,15266,35.69,10.48,10.27,1.39,5.99
2023-04-11 00:00:00,81.54,0.512830189,Gas,17825,42.41,5.53,5.97,-2.79,1.34
2023-04-10 00:00:00,79.79,0.501823899,Oil,17025,43.4,10.47,5.79,0.71,3.55
2023-04-07 00:00:00,0,0,Petroleum,14006,23.84,10.8,19.93,2.18,5.08
2023-04-06 00:00:00,80.7,0.50754717,Oil,14610,31.42,5.24,9.47,-0.69,3.65
2023-04-05 00:00:00,80.69,0.507484277,Petroleum,8109,31.44,5.14,18.05,0.89,5.65
2023-04-04 00:00:00,80.7,0.50754717,Oil,10729,20.71,6.21,18.29,2.52,4.3
2023-04-03 00:00:00,80.4,0.505660377,Gas,17216,16.84,12.32,8.7,-1.07,4.09
2023-03-31 00:00:00,75.68,0.475974843,Gas,9543,30.07,11.87,8.81,1.17,8.05
2023-03-30 00:00:00,74.32,0.467421384,Oil,13194,24.91,9.98,7.06,-1.05,9.23
2023-03-29 00:00:00,72.95,0.458805031,Gas,15955,33.6,13.99,5.04,1.22,2.68
2023-03-28 00:00:00,73.12,0.459874214,Petroleum,14274,27.93,14.48,6.89,2.16,2.84
2023-03-27 00:00:00,72.87,0.458301887,Gas,16151,19.4,14.35,10.24,-2.78,9.83
2023-03-24 00:00:00,69.22,0.435345912,Oil,9069,50,5.18,15.73,-0.14,9.17
2023-03-23 00:00:00,69.77,0.438805031,Petroleum,7708,35.38,10.01,15.5,0.05,8.12
2023-03-22 00:00:00,70.71,0.444716981,Petroleum,16282,29.9,9.4,5.84,2.54,8.25
2023-03-21 00:00:00,69.4,0.436477987,Gas,16240,36.17,8.22,19.56,-2.91,3.1
2023-03-20 00:00:00,67.56,0.42490566,Gas,12870,42.36,11.3,13.42,0.43,1.43
2023-03-17 00:00:00,66.61,0.418930818,Oil,7177,28.92,8.96,12.01,1.97,2.05
2023-03-16 00:00:00,68.15,0.428616352,Oil,13539,26.66,13.51,18.03,-0.25,7.51
2023-03-15 00:00:00,67.38,0.423773585,Petroleum,7405,15.6,12.44,12.86,-2.56,8.43
2023-03-14 00:00:00,71.18,0.447672956,Gas,8605,37.48,14.6,13.16,0.66,1.79
2023-03-13 00:00:00,74.68,0.469685535,Petroleum,16576,34.25,5.69,14.58,-2.79,4.85
2023-03-10 00:00:00,76.55,0.481446541,Gas,11053,44.18,11.67,11.95,0.32,8.74
2023-03-09 00:00:00,75.6,0.475471698,Oil,15715,45.13,11.73,19.89,-0.93,1.54
2023-03-08 00:00:00,76.56,0.481509434,Oil,5685,10.96,9.7,13.4,1.63,2.19
2023-03-07 00:00:00,77.45,0.487106918,Gas,15049,44.39,6.47,17.98,0.96,3.97
2023-03-06 00:00:00,80.39,0.505597484,Gas,15360,25.97,5.84,15.97,-0.8,1.86
2023-03-03 00:00:00,79.62,0.500754717,Petroleum,9863,37.88,11.38,10.49,-2.74,1.22
2023-03-02 00:00:00,78.05,0.490880503,Petroleum,17011,16.89,13.35,11.32,-2.1,9.98
2023-03-01 00:00:00,77.57,0.487861635,Oil,19121,26.93,9.3,13.9,-2.55,9.15
2023-02-28 00:00:00,76.88,0.483522013,Oil,14436,18.11,7.09,17.54,-2.53,4.18
2023-02-27 00:00:00,75.57,0.475283019,Oil,12461,32.35,6.27,16.31,-1.49,6.58
2023-02-24 00:00:00,76.19,0.47918239,Gas,11072,42.8,11.51,5.07,-1.65,7.59
2023-02-23 00:00:00,75.26,0.473333333,Petroleum,8215,24.66,8.99,14.85,2.72,5.23
2023-02-22 00:00:00,73.95,0.46509434,Gas,14422,12.46,6.93,9.18,0.61,5.33
2023-02-21 00:00:00,76.28,0.479748428,Gas,19044,13.5,7.73,5.21,1.45,1.28
2023-02-20 00:00:00,0,0,Petroleum,19419,37.18,13.78,10.66,2.28,6.24
2023-02-17 00:00:00,76.31,0.479937107,Oil,14040,30.74,6.26,8.24,-0.77,5.53
2023-02-16 00:00:00,78.45,0.493396226,Oil,15548,40.99,12.84,6.82,2.03,5.99
2023-02-15 00:00:00,78.57,0.494150943,Petroleum,6951,13.94,5.99,10.3,-2.74,7.09
2023-02-14 00:00:00,79.08,0.497358491,Petroleum,15835,16.78,7.43,14.2,-2.55,4.11
2023-02-13 00:00:00,80.14,0.504025157,Gas,18458,15.02,11.94,7.27,0.97,7.02
2023-02-10 00:00:00,79.74,0.501509434,Petroleum,6923,33.41,6.07,12.22,0.44,9.87
2023-02-09 00:00:00,78.04,0.49081761,Gas,10554,40.54,8.52,12.52,0.94,8.52
2023-02-08 00:00:00,78.47,0.493522013,Gas,5325,44.5,5.62,15.32,0.79,8.76
2023-02-07 00:00:00,77.17,0.485345912,Oil,16886,43.4,10.27,8.73,-1.3,2.96
2023-02-06 00:00:00,74.11,0.466100629,Petroleum,12059,40.53,11.25,16.21,-0.19,4.95
2023-02-03 00:00:00,73.4,0.46163522,Petroleum,10285,31.54,13.4,13.45,-2.37,4.66
2023-02-02 00:00:00,75.87,0.477169811,Oil,13084,33.11,7.55,6.91,0.76,7.61
2023-02-01 00:00:00,76.34,0.480125786,Gas,11666,46.46,8.27,9.43,0.39,3.49
2023-01-31 00:00:00,78.95,0.496540881,Gas,18178,25.23,10.93,10.95,-2.28,7.76
2023-01-30 00:00:00,77.97,0.490377358,Gas,9463,28.72,12.82,18,1.47,3.22
2023-01-27 00:00:00,79.73,0.501446541,Oil,13272,48.23,7.02,12.37,-2.91,8.59
2023-01-26 00:00:00,80.64,0.507169811,Oil,18536,47.43,10.26,17.39,2.06,1.37
2023-01-25 00:00:00,79.78,0.501761006,Oil,8556,30.53,14.56,7.94,2.61,6.81
2023-01-24 00:00:00,79.86,0.502264151,Oil,14144,38.51,14.38,17.77,-0.51,4.77
2023-01-23 00:00:00,81.62,0.513333333,Oil,11343,36.18,5.33,18.06,-0.85,7.63
2023-01-20 00:00:00,81.27,0.511132075,Gas,11643,41.27,12.2,7.85,0.67,2.97
2023-01-19 00:00:00,80.31,0.50509434,Petroleum,17023,13.26,10.03,17.94,-2.99,7.66
2023-01-18 00:00:00,79.53,0.500188679,Petroleum,18415,46.59,11,12.36,-2.92,2.56
2023-01-17 00:00:00,80.25,0.504716981,Oil,6635,11.2,9.87,7.9,1.13,1.96
2023-01-16 00:00:00,0,0,Petroleum,16162,46.71,6.92,6.92,-0.25,9.64
2023-01-13 00:00:00,79.9,0.502515723,Petroleum,6196,27.8,11.83,6.55,1.26,8.45
2023-01-12 00:00:00,78.32,0.492578616,Petroleum,6077,31.44,11.41,9.91,0.18,2.1
2023-01-11 00:00:00,77.46,0.487169811,Petroleum,17915,17.66,11.69,13.28,-2.63,6.14
2023-01-10 00:00:00,75.11,0.472389937,Petroleum,18118,26.62,13.99,15.53,-1.73,6.1
2023-01-09 00:00:00,74.69,0.469748428,Petroleum,17223,17.86,14.45,13.24,0.69,5.61
2023-01-06 00:00:00,73.77,0.463962264,Petroleum,14182,24.51,12.3,5.03,-0.53,4.75
2023-01-05 00:00:00,73.61,0.462955975,Oil,12171,17.69,12.65,11.16,-0.54,3.87
2023-01-04 00:00:00,72.82,0.457987421,Oil,7994,19.21,12.19,18.6,-1.03,6.92
2023-01-03 00:00:00,76.87,0.483459119,Petroleum,8059,12.63,5.64,19.79,2.1,9.9
2023-01-02 00:00:00,0,0,Oil,9023,45.57,12.36,11.9,-1.9,8.42
2022-12-30 00:00:00,80.16,0.504150943,Petroleum,12730,12.36,14.64,16.91,1.21,2.06
2022-12-29 00:00:00,78.43,0.49327044,Gas,9151,34.88,11.62,18.5,0.89,1.68
2022-12-28 00:00:00,78.89,0.496163522,Petroleum,14202,24.67,13.81,10.55,-1.42,2.72
2022-12-27 00:00:00,79.45,0.499685535,Oil,11347,15.02,14.57,16.27,1.58,8.93
2022-12-26 00:00:00,0,0,Gas,16076,44.48,8.39,19.98,-2.36,2.19
2022-12-23 00:00:00,79.57,0.500440252,Petroleum,18504,30.1,8.19,15.23,0.65,8.58
2022-12-22 00:00:00,77.68,0.488553459,Oil,16169,45.55,14.98,19.41,-1.38,5.22
2022-12-21 00:00:00,78.17,0.49163522,Gas,19035,36.93,6.73,15.23,0.88,5.01
2022-12-20 00:00:00,75.92,0.477484277,Oil,19231,48.75,8.38,15.99,3,2.55
2022-12-19 00:00:00,75.05,0.472012579,Petroleum,10492,24.52,13.28,10.15,1.68,2.34
2022-12-16 00:00:00,74.19,0.466603774,Gas,5414,21.2,5.64,7.38,-2.69,8.81
2022-12-15 00:00:00,75.89,0.477295597,Oil,11257,25.61,12.15,17.17,2.79,8.24
2022-12-14 00:00:00,77.14,0.485157233,Petroleum,12331,23.96,13.51,6.42,-2.81,5.2
2022-12-13 00:00:00,75.44,0.474465409,Petroleum,5232,27.56,12.63,8.32,0.31,4.32
2022-12-12 00:00:00,72.96,0.458867925,Petroleum,17523,22.47,11.9,14.74,1.43,8.11
2022-12-09 00:00:00,71.05,0.446855346,Gas,17479,11.58,12.39,5.5,0.36,5.7
2022-12-08 00:00:00,71.3,0.448427673,Gas,5993,26.33,5.98,15.08,2.27,4.63
2022-12-07 00:00:00,71.93,0.452389937,Oil,7799,25.69,6.02,18.06,1.04,4.23
2022-12-06 00:00:00,74.21,0.46672956,Petroleum,9421,22.11,13.53,13.59,1.06,2.04
2022-12-05 00:00:00,76.83,0.483207547,Oil,5724,29.32,14.35,8,0.43,1.35
2022-12-02 00:00:00,79.86,0.502264151,Petroleum,17242,40.96,6.42,16.46,1.89,1.06
